"SiteID","Longitude","Latitude","GPP"
"icr030345",9.57561,42.6622,1.77173586805556
"icr030346",9.57105,42.6648,1.77173586805556
"icr030351",9.5978,42.6639,1.90733334722222
"icr030361",9.59646,42.6678,1.34500747916667
"icr030365",9.61545,42.67,1.34500747916667
"icr030366",9.61621,42.6631,1.90733334722222
"icr030369",9.61302,42.6662,1.90733334722222
"icr030370",9.61572,42.6645,1.90733334722222
"icr030371",9.61572,42.6645,1.90733334722222
"icr030372",9.61518,42.6655,1.90733334722222
"icr030373",9.61518,42.6655,1.90733334722222
"icr030375",9.61068,42.668,1.34500747916667
"icr030379",9.63182,42.6603,1.90733334722222
"icr030381",9.6356,42.6652,1.90733334722222
"icr030382",9.6356,42.6652,1.90733334722222
"icr030383",9.63701,42.6643,1.90733334722222
"icr030386",9.56341,42.6959,1.39056216666667
"icr030393",9.56083,42.6941,1.39056216666667
"icr030397",9.56423,42.6906,1.39056216666667
"icr030407",9.58398,42.69,1.34500747916667
"icr030408",9.58398,42.69,1.34500747916667
"icr030409",9.59122,42.6941,1.34500747916667
"icr030411",9.58551,42.6935,1.34500747916667
"icr030419",9.61572,42.6864,1.34500747916667
"icr030420",9.61236,42.6885,1.34500747916667
"icr030422",9.61791,42.6872,1.34500747916667
"icr030424",9.61676,42.6924,1.34500747916667
"icr030425",9.61179,42.6911,1.34500747916667
"icr030426",9.62883,42.6961,1.34500747916667
"icr030427",9.63117,42.6941,1.34500747916667
"icr030428",9.62812,42.694,1.34500747916667
"icr030432",9.63401,42.6944,1.34500747916667
"icr030434",9.63045,42.6934,1.34500747916667
"icr030435",9.63647,42.6925,1.34500747916667
"icr030475",9.58813,42.7083,1.34500747916667
"icr030480",9.61501,42.7077,1.34500747916667
"icr030481",9.61501,42.7077,1.34500747916667
"icr030482",9.61841,42.7104,1.34500747916667
"icr030483",9.61841,42.7104,1.34500747916667
"icr030485",9.61614,42.7058,1.34500747916667
"icr030486",9.61318,42.7073,1.34500747916667
"icr030488",9.61915,42.7039,1.34500747916667
"icr030489",9.61835,42.7084,1.34500747916667
"icr030490",9.61835,42.7084,1.34500747916667
"icr030492",9.62101,42.7046,1.34500747916667
"icr030493",9.6168,42.7048,1.34500747916667
"icr030495",9.6363,42.7197,1.34500747916667
"icr030513",9.5644,42.7308,1.39056216666667
"icr030514",9.5644,42.7308,1.39056216666667
"icr030515",9.56857,42.7323,1.39056216666667
"icr030529",9.5663,42.734,1.39056216666667
"icr030540",9.58583,42.7312,1.34500747916667
"icr030547",9.59219,42.7282,1.34500747916667
"icr030555",9.60924,42.7384,1.34500747916667
"icr030588",9.6335,42.7364,1.34500747916667
"icr033353",-0.147003,38.99,1.41117472222222
"icr033358",-0.148845,38.9983,1.41117472222222
"icr033360",-0.148078,38.9924,1.41117472222222
"icr033374",-0.134357,38.9905,1.41117472222222
"icr033379",-0.129598,38.9917,1.41117472222222
"icr033381",-0.129252,38.9893,1.41117472222222
"icr033391",-0.105332,38.9925,1.41117472222222
"icr033393",-0.102418,38.9889,1.41117472222222
"icr033394",-0.105678,38.9949,1.41117472222222
"icr033395",-0.102843,38.988,1.41117472222222
"icr033396",-0.107342,38.9924,1.41117472222222
"icr033398",-0.103025,38.9943,1.41117472222222
"icr033399",-0.103025,38.9943,1.41117472222222
"icr033400",-0.100543,38.9906,1.41117472222222
"icr033402",-0.106937,38.9951,1.41117472222222
"icr033403",-0.106937,38.9951,1.41117472222222
"icr033404",-0.101667,38.9937,1.41117472222222
"icr033405",-0.101667,38.9937,1.41117472222222
"icr033406",-0.10529,38.9924,1.41117472222222
"icr033408",-0.15258,39.0185,1.12699884722222
"icr033410",-0.149802,39.0191,1.12699884722222
"icr033411",-0.156065,39.0144,1.12699884722222
"icr033413",-0.151573,39.0203,1.12699884722222
"icr033414",-0.151573,39.0203,1.12699884722222
"icr033415",-0.156203,39.0157,1.12699884722222
"icr033416",-0.156203,39.0157,1.12699884722222
"icr033417",-0.155865,39.0216,1.12699884722222
"icr033419",-0.155982,39.0209,1.12699884722222
"icr033420",-0.155982,39.0209,1.12699884722222
"icr033430",-0.130358,39.0109,1.12699884722222
"icr033434",-0.130837,39.0106,1.12699884722222
"icr033444",-0.12446,39.0109,1.12699884722222
"icr033446",-0.129155,39.0107,1.12699884722222
"icr033447",-0.104105,39.0151,1.12699884722222
"icr033450",-0.106462,39.0146,1.12699884722222
"icr033451",-0.103222,39.0177,1.12699884722222
"icr033452",-0.103193,39.018,1.12699884722222
"icr033453",-0.103193,39.018,1.12699884722222
"icr033455",-0.110158,39.0132,1.12699884722222
"icr033457",-0.111572,39.0165,1.12699884722222
"icr033459",-0.106585,39.0214,1.12699884722222
"icr033465",-0.109863,39.0154,1.12699884722222
"icr033467",-0.148253,39.0405,1.12699884722222
"icr033469",-0.151383,39.0392,1.12699884722222
"icr033470",-0.150345,39.0412,1.12699884722222
"icr033471",-0.150345,39.0412,1.12699884722222
"icr033472",-0.149893,39.0397,1.12699884722222
"icr033473",-0.149893,39.0397,1.12699884722222
"icr033474",-0.149647,39.0411,1.12699884722222
"icr033475",-0.149647,39.0411,1.12699884722222
"icr033476",-0.153743,39.0346,1.12699884722222
"icr033477",-0.153743,39.0346,1.12699884722222
"icr033480",-0.153695,39.0419,1.12699884722222
"icr033481",-0.153695,39.0419,1.12699884722222
"icr033482",-0.153985,39.0375,1.12699884722222
"icr033483",-0.153985,39.0375,1.12699884722222
"icr033485",-0.14933,39.0424,1.12699884722222
"icr033490",-0.135488,39.036,1.12699884722222
"icr033492",-0.12865,39.035,1.12699884722222
"icr033494",-0.13653,39.0349,1.12699884722222
"icr033503",-0.133108,39.0349,1.12699884722222
"icr033507",-0.106482,39.0377,1.12699884722222
"icr033508",-0.107033,39.0337,1.12699884722222
"icr033509",-0.10847,39.0348,1.12699884722222
"icr033510",-0.10847,39.0348,1.12699884722222
"icr033511",-0.108073,39.0351,1.12699884722222
"icr033513",-0.109528,39.0349,1.12699884722222
"icr033515",-0.103948,39.0304,1.12699884722222
"icr033516",-0.103948,39.0304,1.12699884722222
"icr033518",-0.108913,39.0314,1.12699884722222
"icr033519",-0.110005,39.0318,1.12699884722222
"icr033520",-0.110005,39.0318,1.12699884722222
"icr033521",-0.106665,39.031,1.12699884722222
"icr033522",-0.106665,39.031,1.12699884722222
"icr033523",-0.105585,39.0299,1.12699884722222
"icr033524",-0.105585,39.0299,1.12699884722222
"icr033527",-0.151593,39.0648,1.12699884722222
"icr033528",-0.151593,39.0648,1.12699884722222
"icr033529",-0.155278,39.0631,1.12699884722222
"icr033530",-0.155278,39.0631,1.12699884722222
"icr033531",-0.151207,39.0571,1.12699884722222
"icr033532",-0.151207,39.0571,1.12699884722222
"icr033533",-0.155648,39.0565,1.12699884722222
"icr033535",-0.153388,39.0617,1.12699884722222
"icr033536",-0.153388,39.0617,1.12699884722222
"icr033541",-0.154778,39.0641,1.12699884722222
"icr033542",-0.154778,39.0641,1.12699884722222
"icr033545",-0.137943,39.058,1.12699884722222
"icr033550",-0.132847,39.0593,1.12699884722222
"icr033551",-0.129692,39.0601,1.12699884722222
"icr033552",-0.129692,39.0601,1.12699884722222
"icr033553",-0.134632,39.0599,1.12699884722222
"icr033554",-0.134632,39.0599,1.12699884722222
"icr033555",-0.13231,39.0533,1.12699884722222
"icr033557",-0.130803,39.0558,1.12699884722222
"icr033558",-0.130803,39.0558,1.12699884722222
"icr033559",-0.134973,39.0614,1.12699884722222
"icr033560",-0.134973,39.0614,1.12699884722222
"icr033561",-0.136013,39.0602,1.12699884722222
"icr033567",-0.109038,39.0565,1.12699884722222
"icr033568",-0.109145,39.0609,1.12699884722222
"icr033569",-0.109145,39.0609,1.12699884722222
"icr033570",-0.111072,39.0576,1.12699884722222
"icr033571",-0.107425,39.0611,1.12699884722222
"icr033572",-0.103495,39.0586,1.12699884722222
"icr033573",-0.103495,39.0586,1.12699884722222
"icr033575",-0.106502,39.0596,1.12699884722222
"icr033577",-0.111113,39.0548,1.12699884722222
"icr033580",-0.104208,39.0591,1.12699884722222
"icr033584",-0.088405,39.0637,1.12699884722222
"icr033588",-0.088708,39.0617,1.12699884722222
"icr033592",-0.089757,39.0633,1.12699884722222
"icr033593",-0.089757,39.0633,1.12699884722222
"icr033594",-0.088948,39.0567,1.12699884722222
"icr033595",-0.088948,39.0567,1.12699884722222
"icr033597",-0.09096,39.0572,1.12699884722222
"icr033598",-0.086252,39.0616,1.12699884722222
"icr033599",-0.086252,39.0616,1.12699884722222
"icr033601",-0.088426,39.0616,1.12699884722222
"icr033602",4.14386,38.2584,1.32652477083333
"icr033603",4.14386,38.2584,1.32652477083333
"icr033605",4.14264,38.2579,1.32652477083333
"icr033611",4.15002,38.2565,1.32652477083333
"icr033616",4.14559,38.2571,1.32652477083333
"icr033618",4.14975,38.2541,1.32652477083333
"icr033619",4.14572,38.2546,1.32652477083333
"icr033622",4.17809,38.2619,1.11831781944444
"icr033624",4.17714,38.2661,1.11831781944444
"icr033625",4.1758,38.2668,1.11831781944444
"icr033626",4.1758,38.2668,1.11831781944444
"icr033627",4.17508,38.2581,1.11831781944444
"icr033630",4.17559,38.2614,1.11831781944444
"icr033631",4.17457,38.263,1.11831781944444
"icr033632",4.17195,38.2613,1.11831781944444
"icr033633",4.17195,38.2613,1.11831781944444
"icr033634",4.1712,38.2613,1.11831781944444
"icr033635",4.1712,38.2613,1.11831781944444
"icr033636",4.17722,38.2606,1.11831781944444
"icr033637",4.1949,38.2583,1.11831781944444
"icr033638",4.1949,38.2583,1.11831781944444
"icr033640",4.192,38.255,1.11831781944444
"icr033643",4.19003,38.26,1.11831781944444
"icr033644",4.19661,38.2615,1.11831781944444
"icr033646",4.19682,38.2551,1.11831781944444
"icr033648",4.19322,38.2599,1.11831781944444
"icr033650",4.19403,38.2625,1.11831781944444
"icr033652",4.18988,38.2565,1.11831781944444
"icr033655",4.19718,38.2582,1.11831781944444
"icr033659",4.21886,38.2626,1.11831781944444
"icr033660",4.21564,38.2662,1.11831781944444
"icr033661",4.21564,38.2662,1.11831781944444
"icr033664",4.21335,38.2682,1.11831781944444
"icr033665",4.21335,38.2682,1.11831781944444
"icr033666",4.21713,38.2618,1.11831781944444
"icr033667",4.21713,38.2618,1.11831781944444
"icr033670",4.21679,38.2648,1.11831781944444
"icr033671",4.21679,38.2648,1.11831781944444
"icr033672",4.2104,38.2651,1.11831781944444
"icr033673",4.2104,38.2651,1.11831781944444
"icr033679",4.14918,38.2933,1.32652477083333
"icr033680",4.14943,38.2876,1.32652477083333
"icr033683",4.15603,38.2894,1.32652477083333
"icr033684",4.14876,38.2889,1.32652477083333
"icr033685",4.14876,38.2889,1.32652477083333
"icr033689",4.15513,38.2897,1.32652477083333
"icr033690",4.15103,38.2915,1.32652477083333
"icr033695",4.14842,38.2918,1.32652477083333
"icr033699",4.17199,38.2858,1.11831781944444
"icr033704",4.17902,38.2864,1.11831781944444
"icr033705",4.17902,38.2864,1.11831781944444
"icr033710",4.17214,38.2849,1.11831781944444
"icr033716",4.19774,38.2864,1.11831781944444
"icr033724",4.19504,38.283,1.11831781944444
"icr033727",4.1959,38.2857,1.11831781944444
"icr033729",4.19273,38.283,1.11831781944444
"icr033732",4.21692,38.2813,1.11831781944444
"icr033733",4.21692,38.2813,1.11831781944444
"icr033735",4.2226,38.2828,1.11831781944444
"icr033737",4.21852,38.2786,1.11831781944444
"icr033738",4.21978,38.2814,1.11831781944444
"icr033739",4.21978,38.2814,1.11831781944444
"icr033741",4.22215,38.2853,1.11831781944444
"icr033747",4.21649,38.2818,1.11831781944444
"icr033748",4.21693,38.2869,1.11831781944444
"icr033749",4.21693,38.2869,1.11831781944444
"icr033750",4.21704,38.2858,1.11831781944444
"icr033751",4.21704,38.2858,1.11831781944444
"icr033752",4.14851,38.312,1.32652477083333
"icr033754",4.1484,38.3164,1.32652477083333
"icr033756",4.14695,38.3123,1.32652477083333
"icr033757",4.15185,38.3118,1.32652477083333
"icr033760",4.14905,38.3125,1.32652477083333
"icr033767",4.14658,38.3156,1.32652477083333
"icr033768",4.14658,38.3156,1.32652477083333
"icr033769",4.14711,38.3176,1.32652477083333
"icr033772",4.17799,38.3071,1.11831781944444
"icr033780",4.17738,38.3054,1.11831781944444
"icr033781",4.1772,38.2998,1.11831781944444
"icr033782",4.1772,38.2998,1.11831781944444
"icr033787",4.17324,38.307,1.11831781944444
"icr033788",4.17324,38.307,1.11831781944444
"icr033792",4.19277,38.306,1.11831781944444
"icr033801",4.19524,38.3069,1.11831781944444
"icr033805",4.19897,38.3069,1.11831781944444
"icr033808",4.15949,38.2635,1.32652477083333
"icr033815",4.21298,38.3116,1.11831781944444
"icr033819",4.2146,38.317,1.11831781944444
"icr033820",4.2146,38.317,1.11831781944444
"icr033824",4.21502,38.316,1.11831781944444
"icr033829",4.21615,38.3119,1.11831781944444
"icr033833",4.14254,38.3344,0.886527894375
"icr033834",4.14254,38.3344,0.886527894375
"icr033845",4.13802,38.3313,1.32652477083333
"icr033846",4.13802,38.3313,1.32652477083333
"icr033847",4.1448,38.3262,1.32652477083333
"icr033856",4.16387,38.3298,1.32652477083333
"icr033858",4.16352,38.3355,0.886527894375
"icr033863",4.16698,38.3325,1.11831781944444
"icr033864",4.16698,38.3325,1.11831781944444
"icr033866",4.16748,38.3284,1.11831781944444
"icr033869",4.1689,38.3283,1.11831781944444
"icr033873",4.19949,38.3304,1.11831781944444
"icr033874",4.19631,38.3385,1.05909513819444
"icr033877",4.2003,38.3365,1.05909513819444
"icr033878",4.19466,38.3319,1.11831781944444
"icr033879",4.19466,38.3319,1.11831781944444
"icr033880",4.20193,38.3346,1.05909513819444
"icr033881",4.20193,38.3346,1.05909513819444
"icr033885",4.19614,38.3358,1.05909513819444
"icr033893",4.21153,38.3257,1.11831781944444
"icr033895",4.20845,38.3264,1.11831781944444
"icr033896",4.21125,38.3323,1.11831781944444
"icr033897",4.21125,38.3323,1.11831781944444
"icr033901",4.21192,38.3288,1.11831781944444
"icr033902",4.20682,38.3264,1.11831781944444
"icr033903",4.20682,38.3264,1.11831781944444
"icr033904",4.20794,38.3273,1.11831781944444
"icr033905",4.20794,38.3273,1.11831781944444
"icr033907",4.21362,38.3255,1.11831781944444
"icr034011",8.12668,9.88053,2.89730233333333
"icr034422",6.97758,9.34837,3.62623506944444
"icr034914",6.78028,4.69663,7.06852152777778
"icr037453",11.3294,-5.53406,2.76554888888889
"icr037454",11.3294,-5.53406,2.76554888888889
"icr037476",11.3446,-5.52968,2.87250506944444
"icr037492",11.2725,-5.51396,2.76554888888889
"icr037512",11.3026,-5.51329,2.76554888888889
"icr037531",11.3296,-5.51854,2.76554888888889
"icr037532",11.3296,-5.51854,2.76554888888889
"icr037574",11.283,-5.48649,2.94694709027778
"icr037575",11.283,-5.48649,2.94694709027778
"icr037590",11.3017,-5.48807,2.94694709027778
"icr037621",11.3154,-5.49626,2.94694709027778
"icr037626",11.3519,-5.48847,2.77097707638889
"icr037647",11.2726,-5.46404,2.94694709027778
"icr037676",11.2947,-5.47024,2.94694709027778
"icr037689",11.329,-5.46689,2.94694709027778
"icr037699",11.3497,-5.46978,2.77097707638889
"icr037767",5.26178,10.2234,5.98580590277778
"icr037788",5.28237,10.2291,5.98580590277778
"icr037808",5.30309,10.2282,5.98580590277778
"icr037843",5.23862,10.2581,4.70830923611111
"icr037851",5.25396,10.251,4.32577347222222
"icr037869",5.27954,10.2426,5.98580590277778
"icr037901",5.30427,10.2492,5.98580590277778
"icr037927",5.25546,10.2678,4.32577347222222
"icr037928",5.25546,10.2678,4.32577347222222
"icr037948",5.28252,10.2722,4.32577347222222
"icr037969",5.29722,10.2668,4.32577347222222
"icr037986",5.2338,10.2887,4.70830923611111
"icr037987",5.2338,10.2887,4.70830923611111
"icr038017",5.25533,10.2855,4.32577347222222
"icr038034",5.28466,10.2851,4.32577347222222
"icr038100",11.2594,39.5746,3.73025041666667
"icr038101",11.2594,39.5746,3.73025041666667
"icr038102",11.2647,39.5758,3.73025041666667
"icr038105",11.2601,39.5751,3.73025041666667
"icr038107",11.2659,39.5768,3.73025041666667
"icr038108",11.2608,39.5751,3.73025041666667
"icr038110",11.2667,39.5711,3.73025041666667
"icr038113",11.2653,39.5742,3.73025041666667
"icr038116",11.2621,39.5717,3.73025041666667
"icr038117",11.2621,39.5717,3.73025041666667
"icr038118",11.2813,39.5773,3.73025041666667
"icr038133",11.2834,39.5732,3.73025041666667
"icr038137",11.3057,39.5759,3.73025041666667
"icr038142",11.3088,39.572,3.73025041666667
"icr038144",11.3097,39.5746,3.73025041666667
"icr038147",11.3055,39.5733,3.73025041666667
"icr038148",11.3055,39.5733,3.73025041666667
"icr038150",11.3119,39.5745,3.73025041666667
"icr038154",11.3265,39.5724,3.73025041666667
"icr038156",11.3266,39.5773,3.73025041666667
"icr038158",11.3273,39.5738,3.73025041666667
"icr038162",11.3253,39.5737,3.73025041666667
"icr038167",11.322,39.5778,3.73025041666667
"icr038169",11.324,39.5746,3.73025041666667
"icr038176",11.2643,39.5922,4.29577159722222
"icr038191",11.2871,39.5973,4.29577159722222
"icr038193",11.2814,39.5934,4.29577159722222
"icr038197",11.2893,39.594,4.29577159722222
"icr038199",11.2842,39.595,4.29577159722222
"icr038200",11.2845,39.593,4.29577159722222
"icr038202",11.2851,39.5986,4.29577159722222
"icr038218",11.3089,39.5944,4.29577159722222
"icr038219",11.3089,39.5944,4.29577159722222
"icr038226",11.3074,39.5924,4.29577159722222
"icr038227",11.3284,39.5921,4.29577159722222
"icr038228",11.3284,39.5921,4.29577159722222
"icr038229",11.3304,39.5922,4.29577159722222
"icr038230",11.3304,39.5922,4.29577159722222
"icr038236",11.3282,39.591,4.29577159722222
"icr038237",11.3291,39.5904,4.29577159722222
"icr038239",11.3326,39.5935,4.29577159722222
"icr038242",11.3328,39.5954,4.29577159722222
"icr038243",11.3328,39.5954,4.29577159722222
"icr038249",11.2641,39.6222,4.29577159722222
"icr038256",11.2621,39.6185,4.29577159722222
"icr038258",11.2634,39.6148,4.29577159722222
"icr038260",11.2678,39.6172,4.29577159722222
"icr038263",11.2828,39.6215,4.29577159722222
"icr038273",11.2839,39.6152,4.29577159722222
"icr038278",11.2865,39.6172,4.29577159722222
"icr038281",11.283,39.6249,4.29577159722222
"icr038288",11.3061,39.6133,4.29577159722222
"icr038291",11.3028,39.6145,4.29577159722222
"icr038293",11.3066,39.6141,4.29577159722222
"icr038298",11.3043,39.6165,4.29577159722222
"icr038299",11.3336,39.6178,4.27120833333333
"icr038300",11.3336,39.6178,4.27120833333333
"icr038301",11.3307,39.6219,4.29577159722222
"icr038302",11.3343,39.6159,4.27120833333333
"icr038303",11.3343,39.6159,4.27120833333333
"icr038304",11.3284,39.6194,4.29577159722222
"icr038308",11.3275,39.6152,4.29577159722222
"icr038315",11.2656,39.6439,4.29577159722222
"icr038320",11.2641,39.6417,4.29577159722222
"icr038327",11.2645,39.6424,4.29577159722222
"icr038334",11.284,39.6395,4.29577159722222
"icr038342",11.2872,39.6377,4.29577159722222
"icr038345",11.2851,39.6333,4.29577159722222
"icr038354",11.3016,39.6408,4.29577159722222
"icr038356",11.3055,39.6381,4.29577159722222
"icr038357",11.309,39.6415,4.29577159722222
"icr038362",11.3046,39.6456,4.29577159722222
"icr038363",11.3096,39.6449,4.29577159722222
"icr038365",11.3099,39.638,4.29577159722222
"icr038368",11.329,39.6437,4.29577159722222
"icr038372",11.3275,39.6425,4.29577159722222
"icr038377",11.332,39.6426,4.29577159722222
"icr038379",11.3284,39.6474,4.29577159722222
"icr038380",11.3284,39.6474,4.29577159722222
"icr038381",11.3284,39.6397,4.29577159722222
"icr038384",11.326,39.6463,4.29577159722222
"icr041643",-2.66422,39.5153,0.963394861111111
"icr041647",-2.66408,39.51,0.963394861111111
"icr041648",-2.66408,39.51,0.963394861111111
"icr041649",-2.66072,39.5116,0.963394861111111
"icr041650",-2.66072,39.5116,0.963394861111111
"icr041651",-2.65861,39.5107,0.963394861111111
"icr041655",-2.66218,39.508,0.963394861111111
"icr041656",-2.66218,39.508,0.963394861111111
"icr041659",-2.64597,39.5133,0.963394861111111
"icr041662",-2.64318,39.5123,0.963394861111111
"icr041664",-2.64684,39.5155,0.963394861111111
"icr041672",-2.64524,39.5181,0.963394861111111
"icr041673",-2.64259,39.5186,0.963394861111111
"icr041679",-2.62335,39.5144,0.963394861111111
"icr041680",-2.62335,39.5144,0.963394861111111
"icr041685",-2.62896,39.5105,0.963394861111111
"icr041686",-2.62896,39.5105,0.963394861111111
"icr041696",-2.62865,39.5101,0.963394861111111
"icr041699",-2.60788,39.5163,0.963394861111111
"icr041702",-2.60237,39.5116,0.963394861111111
"icr041710",-2.60084,39.5168,0.963394861111111
"icr041715",-2.60339,39.5104,0.963394861111111
"icr041717",-2.59802,39.5169,0.963394861111111
"icr041724",-2.66865,39.5411,1.05634504166667
"icr041733",-2.66813,39.5331,1.05634504166667
"icr041734",-2.66813,39.5331,1.05634504166667
"icr041735",-2.66477,39.5368,0.963394861111111
"icr041738",-2.6644,39.537,0.963394861111111
"icr041740",-2.64416,39.5367,0.963394861111111
"icr041741",-2.64258,39.5311,0.963394861111111
"icr041743",-2.64701,39.5369,0.963394861111111
"icr041744",-2.64701,39.5369,0.963394861111111
"icr041746",-2.64482,39.5377,0.963394861111111
"icr041747",-2.64817,39.534,0.963394861111111
"icr041748",-2.64817,39.534,0.963394861111111
"icr041750",-2.64303,39.5303,0.963394861111111
"icr041751",-2.6443,39.5298,0.963394861111111
"icr041755",-2.6454,39.5385,0.963394861111111
"icr041758",-2.64473,39.5346,0.963394861111111
"icr041765",-2.62622,39.5357,0.963394861111111
"icr041766",-2.62622,39.5357,0.963394861111111
"icr041777",-2.62309,39.5359,0.963394861111111
"icr041778",-2.62309,39.5359,0.963394861111111
"icr041786",-2.5978,39.5368,0.963394861111111
"icr041789",-2.59727,39.5393,0.963394861111111
"icr041790",-2.59727,39.5393,0.963394861111111
"icr041798",-2.59879,39.5331,0.963394861111111
"icr041808",-2.66574,39.555,0.963394861111111
"icr041812",-2.67035,39.5537,1.05634504166667
"icr041813",-2.67022,39.5611,1.05634504166667
"icr041816",-2.66747,39.5532,1.05634504166667
"icr041820",-2.64218,39.5501,0.963394861111111
"icr041821",-2.63905,39.5517,0.963394861111111
"icr041824",-2.63966,39.5543,0.963394861111111
"icr041825",-2.64367,39.5539,0.963394861111111
"icr041826",-2.64367,39.5539,0.963394861111111
"icr041830",-2.63949,39.5545,0.963394861111111
"icr041833",-2.63809,39.555,0.963394861111111
"icr041834",-2.64161,39.5567,0.963394861111111
"icr041837",-2.64195,39.5571,0.963394861111111
"icr041838",-2.61966,39.5527,0.963394861111111
"icr041841",-2.62366,39.5582,0.963394861111111
"icr041847",-2.62126,39.5543,0.963394861111111
"icr041853",-2.62124,39.557,0.963394861111111
"icr041854",-2.6252,39.5539,0.963394861111111
"icr041859",-2.60103,39.5649,0.963394861111111
"icr041861",-2.59594,39.5588,0.963394861111111
"icr041865",-2.59963,39.5639,0.963394861111111
"icr041868",-2.60097,39.5636,0.963394861111111
"icr041872",-2.59715,39.5619,0.963394861111111
"icr041873",-2.59715,39.5619,0.963394861111111
"icr041878",-2.66731,39.5762,1.05634504166667
"icr041879",-2.66731,39.5762,1.05634504166667
"icr041881",-2.66645,39.5813,0.963394861111111
"icr041882",-2.66729,39.5832,1.05634504166667
"icr041883",-2.66729,39.5832,1.05634504166667
"icr041884",-2.66719,39.5776,1.05634504166667
"icr041885",-2.66719,39.5776,1.05634504166667
"icr041887",-2.67065,39.5795,1.05634504166667
"icr041888",-2.6644,39.5797,0.963394861111111
"icr041890",-2.66428,39.5821,0.963394861111111
"icr041891",-2.66428,39.5821,0.963394861111111
"icr041892",-2.66843,39.5829,1.05634504166667
"icr041894",-2.66806,39.583,1.05634504166667
"icr041896",-2.66499,39.5784,0.963394861111111
"icr041898",-2.64557,39.579,0.963394861111111
"icr041899",-2.64557,39.579,0.963394861111111
"icr041901",-2.64874,39.5819,0.963394861111111
"icr041903",-2.65228,39.5796,0.963394861111111
"icr041904",-2.64658,39.5776,0.963394861111111
