"SiteID","Longitude","Latitude","GPP"
"icr062259",-18.2955,48.7147,6.63745847222222
"icr062260",-18.2955,48.7147,6.63745847222222
"icr062261",-18.2946,48.7112,6.63745847222222
"icr062262",-18.2946,48.7112,6.63745847222222
"icr062263",-18.2959,48.7105,6.63745847222222
"icr062264",-18.2959,48.7105,6.63745847222222
"icr062265",-18.2948,48.7069,6.63745847222222
"icr062266",-18.2948,48.7069,6.63745847222222
"icr062267",-18.2981,48.7082,6.63745847222222
"icr062270",-18.2922,48.7132,6.63745847222222
"icr062272",-18.2963,48.706,6.63745847222222
"icr062276",-18.2724,48.7098,6.63745847222222
"icr062278",-18.2751,48.7037,6.63745847222222
"icr062279",-18.2726,48.707,6.63745847222222
"icr062280",-18.2743,48.7041,6.63745847222222
"icr062281",-18.2787,48.7098,6.63745847222222
"icr062282",-18.2787,48.7098,6.63745847222222
"icr062284",-18.277,48.705,6.63745847222222
"icr062285",-18.2742,48.7098,6.63745847222222
"icr062287",-18.2751,48.711,6.63745847222222
"icr062288",-18.2751,48.711,6.63745847222222
"icr062289",-18.2755,48.7105,6.63745847222222
"icr062291",-18.28,48.7079,6.63745847222222
"icr062292",-18.2772,48.7105,6.63745847222222
"icr062294",-18.349,48.7392,6.66202847222222
"icr062295",-18.349,48.7392,6.66202847222222
"icr062296",-18.3434,48.7347,6.66202847222222
"icr062297",-18.3434,48.7347,6.66202847222222
"icr062298",-18.3477,48.7403,6.66202847222222
"icr062299",-18.3477,48.7403,6.66202847222222
"icr062301",-18.3428,48.7351,6.66202847222222
"icr062302",-18.3427,48.7331,6.66202847222222
"icr062303",-18.3427,48.7331,6.66202847222222
"icr062305",-18.3399,48.7365,6.66202847222222
"icr062306",-18.3491,48.7353,6.66202847222222
"icr062307",-18.3491,48.7353,6.66202847222222
"icr062308",-18.3483,48.7346,6.66202847222222
"icr062309",-18.3483,48.7346,6.66202847222222
"icr062310",-18.3462,48.7333,6.66202847222222
"icr062312",-18.3409,48.7391,6.66202847222222
"icr062313",-18.3409,48.7391,6.66202847222222
"icr062316",-18.32,48.7354,6.63745847222222
"icr062317",-18.32,48.7354,6.63745847222222
"icr062318",-18.3213,48.7376,6.63745847222222
"icr062319",-18.3213,48.7376,6.63745847222222
"icr062320",-18.3232,48.738,6.63745847222222
"icr062321",-18.3232,48.738,6.63745847222222
"icr062322",-18.3185,48.7375,6.63745847222222
"icr062323",-18.3185,48.7375,6.63745847222222
"icr062324",-18.3188,48.7358,6.63745847222222
"icr062325",-18.3188,48.7358,6.63745847222222
"icr062327",-18.3186,48.7334,6.63745847222222
"icr062330",-18.3167,48.733,6.63745847222222
"icr062334",-18.2968,48.7352,6.63745847222222
"icr062336",-18.297,48.7418,6.63745847222222
"icr062337",-18.297,48.7418,6.63745847222222
"icr062338",-18.2954,48.7368,6.63745847222222
"icr062339",-18.2977,48.7365,6.63745847222222
"icr062340",-18.2977,48.7365,6.63745847222222
"icr062343",-18.2985,48.7388,6.63745847222222
"icr062344",-18.2985,48.7388,6.63745847222222
"icr062346",-18.3006,48.7399,6.63745847222222
"icr062347",-18.2983,48.7352,6.63745847222222
"icr062350",-18.2976,48.7414,6.63745847222222
"icr062351",-18.3009,48.736,6.63745847222222
"icr062352",-18.3009,48.736,6.63745847222222
"icr062353",-18.2763,48.7363,6.63745847222222
"icr062354",-18.2763,48.7363,6.63745847222222
"icr062355",-18.2724,48.7349,6.63745847222222
"icr062356",-18.2724,48.7349,6.63745847222222
"icr062357",-18.2748,48.7321,6.63745847222222
"icr062358",-18.2748,48.7321,6.63745847222222
"icr062359",-18.2749,48.7372,6.63745847222222
"icr062360",-18.2749,48.7372,6.63745847222222
"icr062362",-18.2789,48.7336,6.63745847222222
"icr062364",-18.2773,48.7338,6.63745847222222
"icr062365",-18.2715,48.7338,6.63745847222222
"icr062366",-18.2715,48.7338,6.63745847222222
"icr062368",-18.2767,48.7384,6.63745847222222
"icr062369",-18.2716,48.7336,6.63745847222222
"icr062370",-18.2716,48.7336,6.63745847222222
"icr062372",-18.2774,48.7401,6.63745847222222
"icr062375",-18.3379,48.756,6.33069895833333
"icr062378",-18.344,48.7576,6.33069895833333
"icr062380",-18.3371,48.7576,6.33069895833333
"icr062381",-18.3392,48.7638,6.33069895833333
"icr062382",-18.3392,48.7638,6.33069895833333
"icr062383",-18.338,48.7624,6.33069895833333
"icr062384",-18.338,48.7624,6.33069895833333
"icr062385",-18.3449,48.7568,6.33069895833333
"icr062387",-18.3395,48.7613,6.33069895833333
"icr062388",-18.3395,48.7613,6.33069895833333
"icr062390",-18.3373,48.7582,6.33069895833333
"icr062391",-18.3433,48.7611,6.33069895833333
"icr062392",-18.3433,48.7611,6.33069895833333
"icr062393",-18.3122,48.7623,6.54442201388889
"icr062394",-18.3122,48.7623,6.54442201388889
"icr062395",-18.3094,48.7565,6.54442201388889
"icr062398",-18.3179,48.7599,6.54442201388889
"icr062399",-18.3182,48.7582,6.54442201388889
"icr062400",-18.3182,48.7582,6.54442201388889
"icr062402",-18.3136,48.7609,6.54442201388889
"icr062403",-18.3086,48.7584,6.54442201388889
"icr062404",-18.3086,48.7584,6.54442201388889
"icr062405",-18.3128,48.7611,6.54442201388889
"icr062406",-18.3128,48.7611,6.54442201388889
"icr062407",-18.3164,48.7602,6.54442201388889
"icr062408",-18.3164,48.7602,6.54442201388889
"icr062409",-18.3162,48.7614,6.54442201388889
"icr062410",-18.3162,48.7614,6.54442201388889
"icr062411",-18.3125,48.7614,6.54442201388889
"icr062412",-18.3125,48.7614,6.54442201388889
"icr062415",-18.3018,48.7488,6.63745847222222
"icr062416",-18.3018,48.7488,6.63745847222222
"icr062417",-18.3024,48.7572,6.54442201388889
"icr062418",-18.3024,48.7572,6.54442201388889
"icr062421",-18.303,48.7573,6.54442201388889
"icr062422",-18.303,48.7573,6.54442201388889
"icr062424",-18.3011,48.7514,6.54442201388889
"icr062425",-18.2985,48.7568,6.54442201388889
"icr062426",-18.2985,48.7568,6.54442201388889
"icr062427",-18.2992,48.7506,6.54442201388889
"icr062428",-18.2992,48.7506,6.54442201388889
"icr062430",-18.3038,48.7535,6.54442201388889
"icr062431",-18.2949,48.7535,6.54442201388889
"icr062432",-18.2949,48.7535,6.54442201388889
"icr062435",-18.2736,48.7581,6.54442201388889
"icr062436",-18.2736,48.7581,6.54442201388889
"icr062437",-18.2809,48.7558,6.54442201388889
"icr062438",-18.2809,48.7558,6.54442201388889
"icr062439",-18.2813,48.7579,6.54442201388889
"icr062440",-18.2813,48.7579,6.54442201388889
"icr062442",-18.2802,48.7574,6.54442201388889
"icr062443",-18.2765,48.763,6.54442201388889
"icr062444",-18.2765,48.763,6.54442201388889
"icr062446",-18.2745,48.7612,6.54442201388889
"icr062448",-18.2762,48.7598,6.54442201388889
"icr062451",-18.2754,48.763,6.54442201388889
"icr062452",-18.2754,48.763,6.54442201388889
"icr068101",13.3676,1.73538,0.304274390833333
"icr068131",13.3936,1.73513,0.304274390833333
"icr068132",13.3936,1.73513,0.304274390833333
"icr068149",13.4184,1.73159,0.362427861597222
"icr068150",13.4184,1.73159,0.362427861597222
"icr068161",13.4356,1.73874,0.362427861597222
"icr068162",13.4356,1.73874,0.362427861597222
"icr068182",13.3757,1.75976,0.399546249930556
"icr068199",13.395,1.75692,0.399546249930556
"icr068221",13.4134,1.75471,0.399546249930556
"icr068222",13.4134,1.75471,0.399546249930556
"icr068265",13.3715,1.77966,0.399546249930556
"icr068279",13.3899,1.77919,0.399546249930556
"icr068280",13.3899,1.77919,0.399546249930556
"icr068321",13.4379,1.77796,0.350905452986111
"icr068322",13.4379,1.77796,0.350905452986111
"icr068339",13.372,1.80452,0.399546249930556
"icr068340",13.372,1.80452,0.399546249930556
"icr068361",13.3857,1.7983,0.399546249930556
"icr068362",13.3857,1.7983,0.399546249930556
"icr068381",13.4048,1.80267,0.399546249930556
"icr068382",13.4048,1.80267,0.399546249930556
"icr068399",13.4312,1.79912,0.350905452986111
"icr068400",13.4312,1.79912,0.350905452986111
"icr068419",11.2808,8.1236,2.05144622222222
"icr068420",11.2808,8.1236,2.05144622222222
"icr068440",11.3071,8.11957,2.05144622222222
"icr068499",11.2915,8.14593,2.05144622222222
"icr068500",11.2915,8.14593,2.05144622222222
"icr068521",11.3127,8.14825,2.05144622222222
"icr068522",11.3127,8.14825,2.05144622222222
"icr068539",11.3352,8.15038,1.99380051388889
"icr068540",11.3352,8.15038,1.99380051388889
"icr068579",11.2807,8.16677,1.99806739583333
"icr068580",11.2807,8.16677,1.99806739583333
"icr068640",11.3526,8.1699,1.83869854166667
"icr068663",11.2858,8.19755,1.99806739583333
"icr068677",11.3093,8.19152,1.99806739583333
"icr068678",11.3093,8.19152,1.99806739583333
"icr068717",11.3467,8.19486,1.83869854166667
"icr068718",11.3467,8.19486,1.83869854166667
"icr069810",14.8314,-7.84387,1.59397189583333
"icr069830",14.8563,-7.84677,1.52673563888889
"icr069849",14.8795,-7.8447,1.52673563888889
"icr069869",14.8067,-7.82502,1.44395254861111
"icr069890",14.831,-7.82307,1.44395254861111
"icr069929",14.8699,-7.81949,1.35424491666667
"icr069950",14.8024,-7.80288,1.44395254861111
"icr069970",14.8365,-7.80987,1.35424491666667
"icr069990",14.8547,-7.80709,1.35424491666667
"icr070029",14.8092,-7.78246,1.44395254861111
"icr070112",9.16606,5.6781,3.46969184027778
"icr070124",9.19157,5.67185,3.32081855555556
"icr070125",9.19157,5.67185,3.32081855555556
"icr070164",9.23307,5.67654,3.32081855555556
"icr070194",9.16687,5.69213,3.32081855555556
"icr070202",9.19273,5.69772,3.32081855555556
"icr070262",9.17576,5.71135,3.32081855555556
"icr070263",9.17576,5.71135,3.32081855555556
"icr070277",9.19278,5.71947,3.32081855555556
"icr070309",9.23766,5.71749,3.32081855555556
"icr070328",9.1702,5.73813,3.32081855555556
"icr070349",9.18853,5.7423,3.32081855555556
"icr070370",9.21725,5.73423,3.32081855555556
"icr070371",9.21725,5.73423,3.32081855555556
"icr070386",9.23953,5.74422,3.32081855555556
"icr072246",-7.37775,15.6875,5.45425791666667
"icr072247",-7.37775,15.6875,5.45425791666667
"icr072267",-7.35124,15.6878,5.45425791666667
"icr072286",-7.33167,15.688,5.18724659722222
"icr072287",-7.33167,15.688,5.18724659722222
"icr072307",-7.31518,15.6915,5.18724659722222
"icr072325",-7.3154,15.6951,5.18724659722222
"icr072365",-7.34081,15.7191,5.45425791666667
"icr072366",-7.34081,15.7191,5.45425791666667
"icr072386",-7.31065,15.7179,5.18724659722222
"icr072405",-7.37247,15.7382,5.45425791666667
"icr072406",-7.37247,15.7382,5.45425791666667
"icr072425",-7.36131,15.7379,5.45425791666667
"icr072426",-7.36131,15.7379,5.45425791666667
"icr072446",-7.33772,15.7306,5.45425791666667
"icr072466",-7.31553,15.74,5.18724659722222
"icr072486",-7.37268,15.763,5.28927618055556
"icr072506",-7.35986,15.7617,5.28927618055556
"icr072544",-7.31389,15.7607,5.22931395833333
"icr072596",-16.2694,14.8835,2.53303140972222
"icr072597",-16.2694,14.8835,2.53303140972222
"icr072616",-16.2447,14.8847,2.45937447222222
"icr072637",-16.2161,14.8808,2.45937447222222
"icr072656",-16.1962,14.8734,2.45937447222222
"icr072657",-16.1962,14.8734,2.45937447222222
"icr072677",-16.2672,14.8998,2.53303140972222
"icr072696",-16.2403,14.9046,2.45937447222222
"icr072716",-16.2251,14.8989,2.45937447222222
"icr072717",-16.2251,14.8989,2.45937447222222
"icr072737",-16.1989,14.8992,2.45937447222222
"icr072756",-16.2635,14.9301,2.52385394444444
"icr072757",-16.2635,14.9301,2.52385394444444
"icr072777",-16.2447,14.9285,2.5848364375
"icr072797",-16.2192,14.9325,2.5848364375
"icr072816",-16.2036,14.9226,2.5848364375
"icr072817",-16.2036,14.9226,2.5848364375
"icr072836",-16.2688,14.9584,2.52385394444444
"icr072837",-16.2688,14.9584,2.52385394444444
"icr072857",-16.2426,14.9484,2.5848364375
"icr072896",-16.2001,14.9513,2.5848364375
"icr072897",-16.2001,14.9513,2.5848364375
"icr072948",-11.7728,15.8754,3.45051580555556
"icr072968",-11.7504,15.8777,3.45051580555556
"icr072969",-11.7504,15.8777,3.45051580555556
"icr072989",-11.7232,15.8853,3.75294284722222
"icr073008",-11.7041,15.8868,3.75294284722222
"icr073028",-11.7734,15.909,3.45051580555556
"icr073049",-11.7516,15.9043,3.45051580555556
"icr073068",-11.7286,15.9054,3.75294284722222
"icr073069",-11.7286,15.9054,3.75294284722222
"icr073128",-11.743,15.9252,3.61969738888889
"icr073148",-11.7282,15.9296,3.61969738888889
"icr073149",-11.7282,15.9296,3.61969738888889
"icr073168",-11.7032,15.9252,3.61969738888889
"icr073169",-11.7032,15.9252,3.61969738888889
"icr073189",-11.7761,15.9536,3.45912241666667
"icr073208",-11.7542,15.9524,3.45912241666667
"icr073228",-11.7248,15.9434,3.61969738888889
"icr073229",-11.7248,15.9434,3.61969738888889
"icr073249",-11.7001,15.9523,3.61969738888889
"icr073300",-12.3592,15.1439,3.86649954166667
"icr073301",-12.3592,15.1439,3.86649954166667
"icr073320",-12.3399,15.1436,3.86649954166667
"icr073340",-12.3163,15.152,3.67224940972222
"icr073361",-12.3048,15.1474,3.67224940972222
"icr073362",-12.3048,15.1474,3.67224940972222
"icr073379",-12.3554,15.1618,3.86649954166667
"icr073380",-12.3554,15.1618,3.86649954166667
"icr073399",-12.3428,15.1755,4.02883645833333
"icr073420",-12.3186,15.1741,3.55423596527778
"icr073439",-12.2979,15.175,3.55423596527778
"icr073440",-12.2979,15.175,3.55423596527778
"icr073460",-12.3493,15.2026,4.02883645833333
"icr073479",-12.3459,15.1903,4.02883645833333
"icr073500",-12.3186,15.2063,3.55423596527778
"icr073519",-12.2953,15.1955,3.55423596527778
"icr073520",-12.2953,15.1955,3.55423596527778
"icr073539",-12.3573,15.2169,4.02883645833333
"icr073558",-12.3275,15.2218,3.55423596527778
"icr073559",-12.3275,15.2218,3.55423596527778
"icr073578",-12.3148,15.2138,3.55423596527778
"icr073579",-12.3148,15.2138,3.55423596527778
"icr073989",-18.142,29.4097,3.1146064375
"icr074019",-18.0948,29.4155,3.1146064375
"icr074045",-18.137,29.4347,3.06535597222222
"icr074122",-18.1381,29.4551,3.06535597222222
"icr074159",-18.0962,29.4588,3.06535597222222
"icr074194",-18.1315,29.4801,3.06535597222222
"icr074318",-21.7779,26.4554,1.12160967868056
"icr074336",-21.7522,26.4592,1.12160967868056
"icr074337",-21.7522,26.4592,1.12160967868056
"icr074356",-21.7213,26.457,1.48027131756944
"icr074376",-21.7919,26.4815,1.12160967868056
"icr074377",-21.7919,26.4815,1.12160967868056
"icr074396",-21.7771,26.4829,1.12160967868056
"icr074397",-21.7771,26.4829,1.12160967868056
"icr074413",-21.7559,26.4813,1.12160967868056
"icr074414",-21.7559,26.4813,1.12160967868056
"icr074433",-21.7275,26.4797,1.48027131756944
"icr074455",-21.7992,26.5087,1.16578920555556
"icr074470",-21.7756,26.5008,1.16578920555556
"icr074471",-21.7756,26.5008,1.16578920555556
"icr074490",-21.749,26.5039,1.46414557291667
"icr074509",-21.7232,26.4957,1.48027131756944
"icr074510",-21.7232,26.4957,1.48027131756944
"icr074529",-21.7908,26.5175,1.16578920555556
"icr074544",-21.7707,26.526,1.16578920555556
"icr074545",-21.7707,26.526,1.16578920555556
"icr074561",-21.7483,26.5266,1.46414557291667
"icr074580",-21.731,26.5229,1.46414557291667
"icr074581",-21.731,26.5229,1.46414557291667
"icr074631",-19.4157,22.0154,2.34647602777778
"icr074632",-19.4157,22.0154,2.34647602777778
"icr074671",-19.3805,22.0165,2.34647602777778
"icr074672",-19.3805,22.0165,2.34647602777778
"icr074691",-19.3495,22.0128,2.34647602777778
"icr074692",-19.3495,22.0128,2.34647602777778
"icr074731",-19.3952,22.039,2.34647602777778
"icr074732",-19.3952,22.039,2.34647602777778
"icr074751",-19.3695,22.0389,2.34647602777778
"icr074771",-19.341,22.0368,2.34647602777778
"icr074852",-19.3513,22.0571,2.34647602777778
"icr074891",-19.3945,22.0855,2.26616245833333
"icr074912",-19.3686,22.0829,2.34647602777778
"icr074932",-19.3415,22.0791,2.34647602777778
"icr074983",-23.0742,26.3949,1.2649709053125
"icr074984",-23.0742,26.3949,1.2649709053125
"icr075003",-23.0591,26.389,1.2649709053125
"icr075004",-23.0591,26.389,1.2649709053125
"icr075023",-23.0258,26.3959,1.2649709053125
"icr075024",-23.0258,26.3959,1.2649709053125
"icr075043",-23.0055,26.3972,1.2649709053125
"icr075064",-23.0765,26.4193,1.29358036944444
"icr075083",-23.0578,26.4171,1.29358036944444
"icr075104",-23.0299,26.419,1.29358036944444
"icr075143",-23.0707,26.4356,1.29358036944444
"icr075144",-23.0707,26.4356,1.29358036944444
"icr075184",-23.0323,26.441,1.29358036944444
"icr075204",-23.0063,26.4425,1.29358036944444
"icr075224",-23.0776,26.7766,1.34551120138889
"icr075225",-23.0776,26.7766,1.34551120138889
"icr075240",-23.0594,26.457,1.29358036944444
"icr075241",-23.0594,26.457,1.29358036944444
"icr075260",-23.0312,26.4632,1.29358036944444
"icr075261",-23.0312,26.4632,1.29358036944444
"icr075280",-23.0042,26.4664,1.29358036944444
"icr075281",-23.0042,26.4664,1.29358036944444
"icr075332",-17.8653,31.8363,2.30478927777778
"icr075350",-17.8307,31.8367,2.78778284027778
"icr075351",-17.8307,31.8367,2.78778284027778
"icr075410",-17.852,31.8612,2.30478927777778
"icr075411",-17.852,31.8612,2.30478927777778
"icr075431",-17.8328,31.8576,2.78778284027778
"icr075528",-17.8183,31.8831,2.78778284027778
"icr075529",-17.8183,31.8831,2.78778284027778
"icr075676",-15.8974,26.0931,3.02200236805556
"icr075677",-15.8974,26.0931,3.02200236805556
"icr075696",-15.8674,26.0985,3.02200236805556
"icr075697",-15.8674,26.0985,3.02200236805556
"icr075716",-15.8514,26.0959,3.02200236805556
"icr075717",-15.8514,26.0959,3.02200236805556
"icr075736",-15.8271,26.0954,3.66756870833333
"icr075756",-15.897,26.1153,3.02200236805556
"icr075757",-15.897,26.1153,3.02200236805556
"icr075796",-15.8579,26.112,3.02200236805556
"icr075837",-15.8963,26.142,3.02200236805556
"icr075876",-15.8498,26.1402,3.02200236805556
"icr075897",-15.831,26.1399,3.66756870833333
"icr075916",-15.897,26.1664,3.02200236805556
"icr075917",-15.897,26.1664,3.02200236805556
"icr076348",-19.0212,46.637,3.68859333333333
"icr076350",-19.0214,46.6394,3.68859333333333
"icr076352",-19.0281,46.642,3.68859333333333
"icr076353",-19.0255,46.6402,3.68859333333333
"icr076354",-19.0255,46.6402,3.68859333333333
"icr076355",-19.0214,46.6354,3.68859333333333
"icr076357",-19.0233,46.6404,3.68859333333333
"icr076358",-19.0233,46.6404,3.68859333333333
"icr076359",-19.0232,46.6356,3.68859333333333
"icr076362",-19.0266,46.6342,3.68859333333333
"icr076363",-19.0266,46.6342,3.68859333333333
"icr076365",-19.0068,46.6291,3.68859333333333
"icr076366",-19.0071,46.6302,3.68859333333333
"icr076368",-19.0023,46.6316,3.68859333333333
"icr076369",-19.0023,46.6316,3.68859333333333
"icr076371",-19.0017,46.6288,3.68859333333333
"icr076372",-19.0092,46.6314,3.68859333333333
"icr076374",-19.003,46.6295,3.68859333333333
"icr076375",-19.003,46.6295,3.68859333333333
"icr076377",-19.0057,46.627,3.68859333333333
"icr076379",-19.0053,46.6299,3.68859333333333
"icr076383",-19.005,46.6277,3.68859333333333
"icr076386",-18.9803,46.6349,3.26644895833333
"icr076387",-18.9803,46.6349,3.26644895833333
"icr076392",-18.979,46.637,3.26644895833333
"icr076399",-18.9789,46.6329,3.26644895833333
"icr076400",-18.9786,46.6339,3.26644895833333
"icr076403",-18.9817,46.6361,3.26644895833333
"icr076405",-18.9532,46.6373,3.26644895833333
"icr076406",-18.9542,46.6397,3.26644895833333
"icr076407",-18.9542,46.6397,3.26644895833333
"icr076408",-18.9543,46.6319,3.26644895833333
"icr076410",-18.9598,46.6317,3.26644895833333
"icr076412",-18.9566,46.6329,3.26644895833333
"icr076415",-18.9554,46.6358,3.26644895833333
"icr076418",-18.962,46.6359,3.26644895833333
"icr076419",-18.962,46.6359,3.26644895833333
"icr076420",-18.9566,46.6371,3.26644895833333
"icr076422",-18.9576,46.6324,3.26644895833333
"icr076423",-18.9576,46.6324,3.26644895833333
"icr076424",-19.0242,46.6594,3.68859333333333
"icr076431",-19.0217,46.6642,3.68859333333333
"icr076439",-19.0212,46.6623,3.68859333333333
"icr076441",-19.0246,46.6597,3.68859333333333
"icr076442",-19.0209,46.6564,3.68859333333333
"icr076445",-19.0054,46.6572,3.68859333333333
"icr076446",-19.0012,46.6578,3.68859333333333
"icr076447",-19.0012,46.6578,3.68859333333333
"icr076452",-19.0004,46.6651,3.68859333333333
"icr076460",-18.9994,46.6603,3.26644895833333
"icr076461",-18.9994,46.6603,3.26644895833333
"icr076473",-18.9802,46.6611,3.26644895833333
"icr076474",-18.975,46.6639,3.26644895833333
"icr076478",-18.9768,46.6636,3.26644895833333
"icr076480",-18.9778,46.6607,3.26644895833333
"icr076481",-18.9778,46.6607,3.26644895833333
"icr076483",-18.9743,46.665,3.26644895833333
"icr076487",-18.9574,46.6536,3.26644895833333
"icr076489",-18.961,46.6559,3.26644895833333
"icr076490",-18.9592,46.6525,3.26644895833333
"icr076492",-18.956,46.6566,3.26644895833333
"icr076494",-18.9587,46.6524,3.26644895833333
"icr076495",-18.9587,46.6524,3.26644895833333
"icr076496",-18.957,46.6583,3.26644895833333
"icr076506",-19.0232,46.6787,3.48738027777778
"icr076508",-19.0201,46.6765,3.48738027777778
"icr076509",-19.0201,46.6765,3.48738027777778
"icr076511",-19.0198,46.6785,3.48738027777778
"icr076512",-19.0192,46.6808,3.48738027777778
"icr076518",-19.0177,46.6797,3.48738027777778
"icr076519",-19.0177,46.6797,3.48738027777778
"icr076523",-19.0025,46.6775,3.48738027777778
"icr076526",-18.9986,46.6802,3.31658322222222
"icr076527",-19.0068,46.6787,3.48738027777778
"icr076528",-19.0068,46.6787,3.48738027777778
"icr076532",-18.9998,46.6789,3.31658322222222
"icr076533",-19.0017,46.6847,3.48738027777778
"icr076540",-19.0015,46.6798,3.48738027777778
"icr076547",-18.9814,46.6807,3.31658322222222
"icr076550",-18.9787,46.6783,3.31658322222222
"icr076551",-18.979,46.681,3.31658322222222
"icr076555",-18.9767,46.6788,3.31658322222222
"icr076560",-18.9813,46.6814,3.31658322222222
"icr076564",-18.9547,46.6819,3.31658322222222
"icr076568",-18.954,46.6832,3.31658322222222
"icr076569",-18.9559,46.6844,3.31658322222222
"icr076570",-18.9559,46.6844,3.31658322222222
"icr076571",-18.9582,46.6855,3.31658322222222
"icr076573",-18.9612,46.6833,3.31658322222222
"icr076576",-18.962,46.6831,3.31658322222222
"icr076578",-18.9573,46.6828,3.31658322222222
"icr076589",-19.0218,46.7027,3.48738027777778
"icr076594",-19.0239,46.7048,3.48738027777778
"icr076599",-19.0186,46.7085,3.48738027777778
"icr076600",-19.0186,46.7085,3.48738027777778
"icr076604",-19.0063,46.7031,3.48738027777778
"icr076605",-19.0097,46.6978,3.48738027777778
"icr076607",-19.0112,46.7008,3.48738027777778
"icr076608",-19.0112,46.7008,3.48738027777778
"icr076611",-19.0049,46.7043,3.48738027777778
"icr076612",-19.0049,46.7043,3.48738027777778
"icr076613",-19.0058,46.7017,3.48738027777778
"icr076616",-19.0061,46.7024,3.48738027777778
"icr076617",-19.006,46.6979,3.48738027777778
"icr076620",-19.0073,46.698,3.48738027777778
"icr076622",-18.979,46.7033,3.31658322222222
"icr076623",-18.981,46.7023,3.31658322222222
"icr076626",-18.9799,46.7036,3.31658322222222
"icr076627",-18.978,46.7029,3.31658322222222
"icr076630",-18.9809,46.706,3.31658322222222
"icr076632",-18.9811,46.7001,3.31658322222222
"icr076633",-18.9811,46.7001,3.31658322222222
"icr076635",-18.9784,46.6988,3.31658322222222
"icr076637",-18.9788,46.7008,3.31658322222222
"icr076638",-18.983,46.7024,3.31658322222222
"icr076639",-18.983,46.7024,3.31658322222222
"icr076640",-18.9519,46.7065,3.31658322222222
"icr076643",-18.9557,46.7033,3.31658322222222
"icr076645",-18.9539,46.7036,3.31658322222222
"icr076646",-18.9568,46.708,3.31658322222222
"icr076647",-18.9568,46.708,3.31658322222222
"icr076648",-18.9571,46.7033,3.31658322222222
"icr076651",-18.9576,46.7067,3.31658322222222
"icr076655",-18.9568,46.7107,3.31658322222222
"icr076658",-18.9548,46.707,3.31658322222222
